"","x","y","c.1","c.2","c.3"
"225851",351,49,0.141176470588235,0.219607843137255,0.568627450980392
"229985",485,41,0.141176470588235,0.219607843137255,0.568627450980392
"97368",368,306,0.240054696961723,0.205539716647629,0.22231842150068
"5340",340,490,0.141176470588235,0.219607843137255,0.568627450980392
"30644",144,439,0.141176470588235,0.219607843137255,0.568627450980392
"52138",138,396,0.476044180920155,0.477173246659591,0.375169512343329
"140723",223,219,0.314547839348319,0.498861564838515,0.334155682485574
"55710",210,389,0.267808552813918,0.321536833941984,0.571467950733083
"171955",455,157,0.141176470588235,0.219607843137255,0.568627450980392
"116719",219,267,0.532561559596151,0.665328135478725,0.532418163257223
"97706",206,305,0.143980295327731,0.219315140635507,0.562528292248388
"78120",120,344,0.141176470588235,0.219607843137255,0.568627450980392
"43874",374,413,0.141176470588235,0.219607843137255,0.568627450980392
"172134",134,156,0.834342141649384,0.837047244253512,0.816735441359419
"244101",101,12,0.141176470588235,0.219607843137255,0.568627450980392
"67211",211,366,0.141176470588235,0.219607843137255,0.568627450980392
"73113",113,354,0.141176470588235,0.219607843137255,0.568627450980392
"128192",192,244,0.141176470588235,0.219607843137255,0.568627450980392
"176328",328,148,0.141176470588235,0.219607843137255,0.568627450980392
"57522",22,385,0.141176470588235,0.219607843137255,0.568627450980392
"180584",84,139,0.141176470588235,0.219607843137255,0.568627450980392
"41904",404,417,0.141176470588235,0.219607843137255,0.568627450980392
"26249",249,448,0.141176470588235,0.219607843137255,0.568627450980392
"238707",207,23,0.141176470588235,0.219607843137255,0.568627450980392
"76130",130,348,0.141176470588235,0.219607843137255,0.568627450980392
"217070",70,66,0.141176470588235,0.219607843137255,0.568627450980392
"131455",455,238,0.141176470588235,0.219607843137255,0.568627450980392
"233999",499,33,0.140598055402678,0.218133747720332,0.574890737803102
"84083",83,332,0.141176470588235,0.219607843137255,0.568627450980392
"194242",242,112,0.254932682911655,0.440290061597641,0.270879971485401
"183494",494,134,0.141176470588235,0.219607843137255,0.568627450980392
"104415",415,292,0.31458894802129,0.311844162956426,0.306354592826698
"45070",70,410,0.141176470588235,0.219607843137255,0.568627450980392
"96719",219,307,0.141176470588235,0.219607843137255,0.568627450980392
"58405",405,384,0.141176470588235,0.219607843137255,0.568627450980392
"144433",433,212,0.141176470588235,0.219607843137255,0.568627450980392
"205983",483,89,0.141176470588235,0.219607843137255,0.568627450980392
"223935",435,53,0.141176470588235,0.219607843137255,0.568627450980392
"238494",494,24,0.141176470588235,0.219607843137255,0.568627450980392
"66450",450,368,0.141176470588235,0.219607843137255,0.568627450980392
"123054",54,254,0.141176470588235,0.219607843137255,0.568627450980392
"220587",87,59,0.141176470588235,0.219607843137255,0.568627450980392
"139719",219,221,0.245247489205464,0.380493903670439,0.445763178612301
"418",418,500,0.141176470588235,0.219607843137255,0.568627450980392
"3836",336,493,0.141176470588235,0.219607843137255,0.568627450980392
"25128",128,450,0.141176470588235,0.219607843137255,0.568627450980392
"151318",318,198,0.141313667726878,0.219576636993443,0.568721031517301
"132560",60,235,0.141176470588235,0.219607843137255,0.568627450980392
"225887",387,49,0.381224868445916,0.417576866961553,0.435181236738046
"178024",24,144,0.141176470588235,0.219607843137255,0.568627450980392
"169457",457,162,0.141176470588235,0.219607843137255,0.568627450980392
"34207",207,432,0.985954396639837,0.992272785551223,0.993735784761355
"175326",326,150,0.141176470588235,0.219607843137255,0.568627450980392
"73678",178,353,0.18821262113255,0.258090025702911,0.535008517785594
"136053",53,228,0.141176470588235,0.219607843137255,0.568627450980392
"246336",336,8,0.141176470588235,0.219607843137255,0.568627450980392
"196628",128,107,0.679863597957454,0.630002463747188,0.588264674434201
"28005",5,444,0.141176470588235,0.219607843137255,0.568627450980392
"96922",422,307,0.130623356114921,0.230775560347893,0.579920285587632
"230999",499,39,0.140598055402678,0.218133747720332,0.574890737803102
"152629",129,195,0.363716662924151,0.375481368806504,0.397705677524405
"51174",174,398,0.325297026999447,0.34013589029417,0.279433531236645
"126633",133,247,0.652582767440997,0.569773703610757,0.212865912253791
"132194",194,236,0.14296926070816,0.217925708484062,0.573158320556203
"137437",437,226,0.141176470588235,0.219607843137255,0.568627450980392
"98427",427,304,0.141176470588235,0.219607843137255,0.565075979260704
"177722",222,145,0.239511614978574,0.386532067714662,0.19969662846614
"202457",457,96,0.141176470588235,0.219607843137255,0.568627450980392
"119330",330,262,0.141176470588235,0.219607843137255,0.568627450980392
"157167",167,186,0.141176470588235,0.219607843137255,0.568627450980392
"174301",301,152,0.231226400159963,0.409372098780941,0.239172624310868
"32467",467,436,0.141176470588235,0.219607843137255,0.568627450980392
"3678",178,493,0.141176470588235,0.219607843137255,0.568627450980392
"876",376,499,0.141176470588235,0.219607843137255,0.568627450980392
"60385",385,380,0.141176470588235,0.219607843137255,0.568627450980392
"83273",273,334,0.141176470588235,0.219607843137255,0.568627450980392
"69692",192,361,0.713031508757456,0.7296954775921,0.737137177442101
"128480",480,244,0.141635268251187,0.218084498613754,0.589267878666303
"98806",306,303,0.141176470588235,0.219607843137255,0.568627450980392
"78697",197,343,0.546321641467624,0.559210795124431,0.508696374753663
"182631",131,135,0.161667869430373,0.220382638101806,0.540667521239948
"14678",178,471,0.141176470588235,0.219607843137255,0.568627450980392
"195881",381,109,0.881572940881755,0.810872203623904,0.159155844613867
"152542",42,195,0.141176470588235,0.219607843137255,0.568627450980392
"205394",394,90,0.202518143060301,0.213384612553126,0.209463043925675
"201678",178,97,0.141176470588235,0.219607843137255,0.568627450980392
"45279",279,410,0.141176470588235,0.219607843137255,0.568627450980392
"10693",193,479,0.28297800624848,0.321576547407333,0.304399953455185
"100627",127,299,0.141176470588235,0.219607843137255,0.568627450980392
"103572",72,293,0.141176470588235,0.219607843137255,0.568627450980392
"50102",102,400,0.141176470588235,0.219607843137255,0.568627450980392
"5647",147,489,0.141176470588235,0.219607843137255,0.568627450980392
"198288",288,104,0.497280439772198,0.626692204478081,0.5051235770271
"9016",16,482,0.389732134863766,0.545668770424451,0.337549070291774
"238745",245,23,0.141176470588235,0.219607843137255,0.568627450980392
"137643",143,225,0.195971294929486,0.199836593627806,0.196739355002923
"160861",361,179,0.141176470588235,0.219607843137255,0.568627450980392
"36454",454,428,0.141176470588235,0.219607843137255,0.568627450980392
"186255",255,128,0.269365055049424,0.364820046508471,0.238954114127518
"81338",338,338,0.618122587781834,0.372839722311999,0.276725310946349
"242480",480,16,0.141176470588235,0.219607843137255,0.568627450980392
"172109",109,156,0.553861801636253,0.557482346468102,0.515788283995476
"96384",384,308,0.219379294348941,0.214881468801551,0.207230417186629
"78901",401,343,0.141176470588235,0.219607843137255,0.568627450980392
"119692",192,261,0.141176470588235,0.219607843137255,0.568627450980392
"206452",452,88,0.141176470588235,0.219607843137255,0.568627450980392
"111530",30,277,0.141176470588235,0.219607843137255,0.568627450980392
"164434",434,172,0.141176470588235,0.219607843137255,0.568627450980392
"141699",199,217,0.135393248871081,0.220729176670499,0.571341708557991
"57831",331,385,0.176053083550518,0.213896691644931,0.417368438445132
"204824",324,91,0.141176470588235,0.219607843137255,0.568627450980392
"15676",176,469,0.141176470588235,0.219607843137255,0.568627450980392
"174425",425,152,0.141176470588235,0.219607843137255,0.568627450980392
"104731",231,291,0.375339984322517,0.532202729420556,0.394947827459772
"30836",336,439,0.141176470588235,0.219607843137255,0.568627450980392
"18984",484,463,0.141176470588235,0.219607843137255,0.568627450980392
"238457",457,24,0.141176470588235,0.219607843137255,0.568627450980392
"56135",135,388,0.318883634783873,0.326726772038775,0.240452262234853
"199282",282,102,0.495123903522909,0.622559904380393,0.50426870403496
"47777",277,405,0.141176470588235,0.219607843137255,0.568627450980392
"103520",20,293,0.141176470588235,0.219607843137255,0.568627450980392
"222257",257,56,0.140868970273302,0.214834112698895,0.593349251963309
"66125",125,368,0.141176470588235,0.219607843137255,0.568627450980392
"244388",388,12,0.141176470588235,0.219607843137255,0.568627450980392
"30830",330,439,0.141176470588235,0.219607843137255,0.568627450980392
"21561",61,457,0.141176470588235,0.219607843137255,0.568627450980392
"87144",144,326,0.141176470588235,0.219607843137255,0.568627450980392
"35599",99,429,0.141176470588235,0.219607843137255,0.568627450980392
"248468",468,4,0.141176470588235,0.219607843137255,0.568627450980392
"27530",30,445,0.42700647241122,0.572659632012612,0.28677881535005
"227938",438,45,0.141176470588235,0.219607843137255,0.568627450980392
"10890",390,479,0.141176470588235,0.219607843137255,0.568627450980392
"155505",5,189,0.141176470588235,0.219607843137255,0.568627450980392
"100763",263,299,0.631358875984912,0.72235567096047,0.64232286532308
"86362",362,328,0.89106669487742,0.893353240362382,0.876035823454251
"170660",160,159,0.14146231934785,0.219979073435901,0.585020785708416
"241691",191,17,0.141176470588235,0.219607843137255,0.568627450980392
"58800",300,383,0.141176470588235,0.219607843137255,0.568627450980392
"154282",282,192,0.275576109432714,0.458358551495791,0.309111783182048
"145260",260,210,0.217447567387043,0.416562053224053,0.243024627197294
"147171",171,206,0.141176470588235,0.219607843137255,0.568627450980392
"204293",293,92,0.237878700149824,0.426050694903395,0.234233024355993
"28179",179,444,0.324075279856903,0.317659398659831,0.254515291910463
"2779",279,495,0.141176470588235,0.219607843137255,0.568627450980392
"109343",343,282,0.141176470588235,0.219607843137255,0.568627450980392
"59763",263,381,0.141176470588235,0.219607843137255,0.568627450980392
"185189",189,130,0.246595354504644,0.340042030715737,0.541991876429458
"34270",270,432,0.141176470588235,0.219607843137255,0.568627450980392
"246126",126,8,0.141176470588235,0.219607843137255,0.568627450980392
"70413",413,360,0.141176470588235,0.219607843137255,0.568627450980392
"73310",310,354,0.141176470588235,0.219607843137255,0.568627450980392
"243030",30,14,0.141176470588235,0.219607843137255,0.568627450980392
"248220",220,4,0.141176470588235,0.219607843137255,0.568627450980392
"127692",192,245,0.141176470588235,0.219607843137255,0.568627450980392
"51333",333,398,0.141176470588235,0.219607843137255,0.568627450980392
"57873",373,385,0.141176470588235,0.219607843137255,0.568627450980392
"135098",98,230,0.141176470588235,0.219607843137255,0.568627450980392
"63446",446,374,0.141176470588235,0.219607843137255,0.568627450980392
"20739",239,459,0.141176470588235,0.219607843137255,0.568627450980392
"84403",403,332,0.141462908435512,0.219541014414639,0.563466274830357
"42109",109,416,0.141176470588235,0.219607843137255,0.568627450980392
"168449",449,164,0.141176470588235,0.219607843137255,0.568627450980392
"155699",199,189,0.286729595525607,0.385413533209055,0.527039651654207
"68876",376,363,0.141176470588235,0.219607843137255,0.568627450980392
"152870",370,195,0.141176470588235,0.219607843137255,0.568627450980392
"98507",7,303,0.141176470588235,0.219607843137255,0.568627450980392
"92274",274,316,0.141176470588235,0.219607843137255,0.568627450980392
"218181",181,64,0.141176470588235,0.219607843137255,0.568627450980392
"75242",242,350,1,0.8,0.00392156862745098
"33848",348,433,0.141176470588235,0.219607843137255,0.568627450980392
"78178",178,344,0.141176470588235,0.219607843137255,0.568627450980392
"240454",454,20,0.141176470588235,0.219607843137255,0.568627450980392
"19547",47,461,0.140411082079022,0.219621395598452,0.567693423209163
"76040",40,348,0.141176470588235,0.219607843137255,0.568627450980392
"212480",480,76,0.141176470588235,0.219607843137255,0.568627450980392
"111153",153,278,0.141176470588235,0.219607843137255,0.568627450980392
"219234",234,62,0.179951929240995,0.311166481332281,0.378959025430596
"182486",486,136,0.141176470588235,0.219607843137255,0.568627450980392
"200144",144,100,0.141176470588235,0.219607843137255,0.568627450980392
"124110",110,252,0.141176470588235,0.219607843137255,0.568627450980392
"143331",331,214,0.141176470588235,0.219607843137255,0.568627450980392
"169710",210,161,0.194273320363587,0.386430183108685,0.202116457618489
"157226",226,186,0.27843137254902,0.462350435142434,0.295001070132859
"51096",96,398,0.141176470588235,0.219607843137255,0.568627450980392
"26366",366,448,0.141176470588235,0.219607843137255,0.568627450980392
"149964",464,201,0.141176470588235,0.219607843137255,0.568627450980392
"77224",224,346,0.141176470588235,0.219607843137255,0.568627450980392
"231869",369,37,0.141176470588235,0.219607843137255,0.568627450980392
"70270",270,360,0.141255291206486,0.215776706355931,0.594136221406221
"147890",390,205,0.141176470588235,0.219607843137255,0.568627450980392
"236817",317,27,0.141176470588235,0.219607843137255,0.568627450980392
"72432",432,356,0.141176470588235,0.219607843137255,0.568627450980392
"18626",126,463,0.141176470588235,0.219607843137255,0.568627450980392
"4887",387,491,0.141176470588235,0.219607843137255,0.568627450980392
"132376",376,236,0.141176470588235,0.219607843137255,0.568627450980392
"86507",7,327,0.141176470588235,0.219607843137255,0.568627450980392
"177630",130,145,0.835142220876507,0.829829948908444,0.830994656173948
"32892",392,435,0.141176470588235,0.219607843137255,0.568627450980392
"249586",86,1,0.226452592210068,0.292346212227908,0.615629939126488
"111098",98,278,0.141176470588235,0.219607843137255,0.568627450980392
"215631",131,69,0.141176470588235,0.219607843137255,0.568627450980392
"191670",170,117,0.141176470588235,0.219607843137255,0.568627450980392
"138056",56,224,0.141176470588235,0.219607843137255,0.568627450980392
"209782",282,81,0.199040126438193,0.408165096054748,0.217263737586732
"93109",109,314,0.141176470588235,0.219607843137255,0.568627450980392
"111272",272,278,0.631606508113033,0.727132508750126,0.632310684902168
"101464",464,298,0.141176470588235,0.219607843137255,0.568627450980392
"183128",128,134,0.142417605949289,0.21945798750378,0.577722427078031
"49484",484,402,0.141176470588235,0.219607843137255,0.568627450980392
"82849",349,335,0.655964719712133,0.552341624750797,0.480556828395431
"109386",386,282,0.617060149235024,0.373922894333064,0.278049461160912
"64686",186,371,0.924157194046622,0.893269448671048,0.716409773202025
"206206",206,88,0.276078260158182,0.460391985648378,0.295686103295437
"245659",159,9,0.141176470588235,0.219607843137255,0.568627450980392
"137512",12,225,0.141176470588235,0.219607843137255,0.568627450980392
"176979",479,147,0.141176470588235,0.219607843137255,0.568627450980392
"97611",111,305,0.141176470588235,0.219607843137255,0.568627450980392
"184022",22,132,0.141176470588235,0.219607843137255,0.568627450980392
"80538",38,339,0.141176470588235,0.219607843137255,0.568627450980392
"9085",85,482,0.141176470588235,0.219607843137255,0.568627450980392
"109080",80,282,0.141176470588235,0.219607843137255,0.568627450980392
"21281",281,458,0.141176470588235,0.219607843137255,0.568627450980392
"4829",329,491,0.141176470588235,0.219607843137255,0.568627450980392
"113579",79,273,0.141176470588235,0.219607843137255,0.568627450980392
"26990",490,447,0.141176470588235,0.219607843137255,0.568627450980392
"82624",124,335,0.141176470588235,0.219607843137255,0.568627450980392
"203756",256,93,0.242026159781192,0.431408464419764,0.249976616061883
"186123",123,128,0.141176470588235,0.219607843137255,0.568627450980392
"48376",376,404,0.141176470588235,0.219607843137255,0.568627450980392
"81113",113,338,0.141176470588235,0.219607843137255,0.568627450980392
"55572",72,389,0.141176470588235,0.219607843137255,0.568627450980392
"46453",453,408,0.141176470588235,0.219607843137255,0.568627450980392
"204688",188,91,0.371170428736365,0.545526932928606,0.398117875252781
"176895",395,147,0.519884246685764,0.584096936062914,0.608728188071163
"858",358,499,0.141176470588235,0.219607843137255,0.568627450980392
"184229",229,132,0.278545748569411,0.462476778943761,0.297584755224301
"51596",96,397,0.141176470588235,0.219607843137255,0.568627450980392
"129228",228,242,0.511095497991413,0.633025849381946,0.513367857143072
"126207",207,248,0.457772228411231,0.597174466863393,0.450398065222529
"129374",374,242,0.138059650827245,0.218622985024143,0.578920702005433
"243931",431,13,0.141176470588235,0.219607843137255,0.568627450980392
"28961",461,443,0.141176470588235,0.219607843137255,0.568627450980392
"35550",50,429,0.894117647058824,0.149019607843137,0.156862745098039
"199815",315,101,0.607853282653536,0.735446850680944,0.627945975941746
"201446",446,98,0.141176470588235,0.219607843137255,0.568627450980392
"32549",49,435,0.207639064886723,0.205933494190437,0.534157215491479
"4994",494,491,0.141176470588235,0.219607843137255,0.568627450980392
"153149",149,194,0.214073450670811,0.1925214408316,0.212902065355986
"168352",352,164,0.533987449728495,0.534923243040233,0.521355804891789
"195555",55,109,0.141176470588235,0.219607843137255,0.568627450980392
"127321",321,246,0.141176470588235,0.219607843137255,0.568627450980392
"243438",438,14,0.141176470588235,0.219607843137255,0.568627450980392
"66135",135,368,0.134076536318878,0.220752693670083,0.574617079024155
"117059",59,266,0.141176470588235,0.219607843137255,0.568627450980392
"246134",134,8,0.141176470588235,0.219607843137255,0.568627450980392
"201802",302,97,0.250901397568279,0.447236467909264,0.255079605164166
"15781",281,469,0.141176470588235,0.219607843137255,0.568627450980392
"151509",9,197,0.141176470588235,0.219607843137255,0.568627450980392
"57681",181,385,0.931858380122095,0.912651380134643,0.765089171723885
"175765",265,149,0.291599977680123,0.444505662480277,0.282656870793379
"57079",79,386,0.141176470588235,0.219607843137255,0.568627450980392
"197826",326,105,0.143128813895848,0.224609361028411,0.568706684993494
"220871",371,59,0.141176470588235,0.219607843137255,0.568627450980392
"11364",364,478,0.141176470588235,0.219607843137255,0.568627450980392
"204971",471,91,0.141176470588235,0.219607843137255,0.568627450980392
"243764",264,13,0.141176470588235,0.219607843137255,0.568627450980392
"160130",130,180,0.696591362229995,0.696591362229995,0.696591362229995
"230186",186,40,0.141176470588235,0.219607843137255,0.568627450980392
"147658",158,205,0.203921568627451,0.2,0.192156862745098
"172384",384,156,0.424304551224966,0.471096664453885,0.504920093746584
"163782",282,173,0.234325128728788,0.420575343834062,0.236865524489421
"128382",382,244,0.141176470588235,0.219607843137255,0.568627450980392
"228679",179,43,0.141176470588235,0.219607843137255,0.568627450980392
"195386",386,110,0.996805491289163,0.975786294016012,0.994716910263458
"95834",334,309,0.141176470588235,0.220190902124971,0.563081393889237
"190831",331,119,0.141176470588235,0.219607843137255,0.568627450980392
"105080",80,290,0.141176470588235,0.219607843137255,0.568627450980392
"169209",209,162,0.266903839905058,0.462102813349185,0.283873309257045
"24815",315,451,0.141176470588235,0.219607843137255,0.568627450980392
"123883",383,253,0.375796702953864,0.396082381015854,0.425009499684489
"43861",361,413,0.141176470588235,0.219607843137255,0.568627450980392
"68493",493,364,0.141176470588235,0.219607843137255,0.568627450980392
"45297",297,410,0.141176470588235,0.219607843137255,0.568627450980392
"244737",237,11,0.141176470588235,0.219607843137255,0.568627450980392
"86775",275,327,0.141176470588235,0.219607843137255,0.568627450980392
"104580",80,291,0.141176470588235,0.219607843137255,0.568627450980392
"160338",338,180,0.141176470588235,0.219607843137255,0.568627450980392
"178245",245,144,0.266666666666667,0.368627450980392,0.215686274509804
"53297",297,394,0.141176470588235,0.219607843137255,0.568627450980392
"34897",397,431,0.141176470588235,0.219607843137255,0.568627450980392
"56919",419,387,0.141176470588235,0.219607843137255,0.568627450980392
"130250",250,240,0.345183301903698,0.509803921568627,0.352941176470588
"210395",395,80,0.905882352941176,0.92156862745098,0.933333333333334
"167681",181,165,0.141176470588235,0.219607843137255,0.568627450980392
"63002",2,374,0.141176470588235,0.219607843137255,0.568627450980392
"15985",485,469,0.141176470588235,0.219607843137255,0.568627450980392
"18406",406,464,0.141176470588235,0.219607843137255,0.568627450980392
"193479",479,114,0.141176470588235,0.219607843137255,0.568627450980392
"16860",360,467,0.141176470588235,0.219607843137255,0.568627450980392
"49786",286,401,0.141176470588235,0.219607843137255,0.568627450980392
"15122",122,470,0.141176470588235,0.219607843137255,0.568627450980392
"121807",307,257,0.141176470588235,0.219607843137255,0.568627450980392
"179541",41,141,0.134349938448521,0.224344767654051,0.558436942355645
"176792",292,147,0.214087848868975,0.385018348401274,0.306147781717632
"149244",244,202,0.265470798041793,0.367254659694177,0.224361647943799
"211199",199,78,0.182310026484744,0.396248784500718,0.166590508139008
"217829",329,65,0.141176470588235,0.219607843137255,0.568627450980392
"90463",463,320,0.141176470588235,0.219607843137255,0.568627450980392
"2435",435,496,0.141176470588235,0.219607843137255,0.568627450980392
"113403",403,274,0.672656392891707,0.686662384412754,0.70178765627262
"24073",73,452,0.43125462813837,0.580120797592657,0.285097977723202
"142701",201,215,0.131609848860173,0.222205514754489,0.579056546998417
"72156",156,356,0.141176470588235,0.219607843137255,0.568627450980392
"198012",12,104,0.141176470588235,0.219607843137255,0.568627450980392
"158954",454,183,0.141176470588235,0.219607843137255,0.568627450980392
"172903",403,155,0.141176470588235,0.219607843137255,0.568627450980392
"177957",457,145,0.141176470588235,0.219607843137255,0.568627450980392
"196363",363,108,0.375451463133994,0.387191837284411,0.400732139505846
"82941",441,335,0.141176470588235,0.219607843137255,0.568627450980392
"12622",122,475,0.141176470588235,0.219607843137255,0.568627450980392
"204672",172,91,0.141176470588235,0.219607843137255,0.568627450980392
"215117",117,70,0.784548308120855,0.76782699108551,0.743013599028405
"193736",236,113,0.18916399943017,0.393938389577813,0.203912668580805
"182665",165,135,0.141176470588235,0.219607843137255,0.568627450980392
"247248",248,6,0.141176470588235,0.219607843137255,0.568627450980392
"72251",251,356,1,0.8,0.00392156862745098
"170392",392,160,0.156132236779376,0.226683504238946,0.578052648607461
"100621",121,299,0.141176470588235,0.219607843137255,0.568627450980392
"123210",210,254,0.175243718441556,0.242379192094003,0.57719496969777
"224679",179,51,0.141176470588235,0.219607843137255,0.568627450980392
"124953",453,251,0.141142613549941,0.219604737508437,0.568711638841791
"146837",337,207,0.141176470588235,0.219607843137255,0.568627450980392
"28563",63,443,0.901257771920088,0.146115917242519,0.156372739568797
"41666",166,417,0.491784365563482,0.508626330163602,0.307141524375082
"108270",270,284,0.462354520861545,0.587695693263639,0.475099010435214
"233703",203,33,0.141176470588235,0.219607843137255,0.568627450980392
"249300",300,2,0.131014193386852,0.22511306198457,0.581090089667152
"12970",470,475,0.141176470588235,0.219607843137255,0.568627450980392
"37632",132,425,0.141176470588235,0.219607843137255,0.568627450980392
"68337",337,364,0.227450980392157,0.211764705882353,0.207843137254902
"208755",255,83,0.19923344709529,0.400770151162392,0.213329811898195
"7599",99,485,0.141176470588235,0.219607843137255,0.568627450980392
"124183",183,252,0.141176470588235,0.219607843137255,0.568627450980392
"32906",406,435,0.141176470588235,0.219607843137255,0.568627450980392
"45946",446,409,0.141176470588235,0.219607843137255,0.568627450980392
"30303",303,440,0.141176470588235,0.219607843137255,0.568627450980392
"83530",30,333,0.141176470588235,0.219607843137255,0.568627450980392
"150473",473,200,0.141176470588235,0.219607843137255,0.568627450980392
"87786",286,325,0.141176470588235,0.219607843137255,0.568627450980392
"67033",33,366,0.141176470588235,0.219607843137255,0.568627450980392
"109185",185,282,0.141176470588235,0.219607843137255,0.568627450980392
"221467",467,58,0.141176470588235,0.218982090796305,0.569878955662291
"83245",245,334,0.743034726950246,0.811611234766411,0.759479041875788
"20856",356,459,0.141176470588235,0.219607843137255,0.568627450980392
"38273",273,424,0.141176470588235,0.219607843137255,0.568627450980392
"19064",64,462,0.427731095020693,0.579897991547815,0.301435271611742
"75054",54,350,0.141176470588235,0.219607843137255,0.568627450980392
"58273",273,384,0.141176470588235,0.219607843137255,0.568627450980392
"231013",13,38,0.141176470588235,0.219607843137255,0.568627450980392
"16646",146,467,0.141176470588235,0.219607843137255,0.568627450980392
"226185",185,48,0.141176470588235,0.219607843137255,0.568627450980392
"135203",203,230,0.219594984834911,0.297167474461736,0.530874524491496
"46016",16,408,0.141176470588235,0.219607843137255,0.568627450980392
"149629",129,201,0.356862745098039,0.368627450980392,0.388235294117647
"192702",202,115,0.276306168184476,0.464882723196552,0.305169155531898
"125039",39,250,0.141176470588235,0.219607843137255,0.568627450980392
"126780",280,247,0.589826819509422,0.69963074107805,0.610636816595764
"101770",270,297,0.468896385861927,0.606729839084073,0.484366422137584
"157166",166,186,0.142018194179158,0.220449566728177,0.569469174571314
"91201",201,318,0.723127401635688,0.75362865727518,0.733961865754656
"140196",196,220,0.141176470588235,0.219607843137255,0.568627450980392
"185839",339,129,0.141176470588235,0.219607843137255,0.568627450980392
"54867",367,391,0.141176470588235,0.219607843137255,0.568627450980392
"139598",98,221,0.141176470588235,0.219607843137255,0.568627450980392
"186093",93,128,0.141176470588235,0.219607843137255,0.568627450980392
"97317",317,306,0.141176470588235,0.219607843137255,0.568627450980392
"105891",391,289,0.678169697053316,0.501163805547985,0.411772255505819
"61433",433,378,0.141176470588235,0.219607843137255,0.568627450980392
"101175",175,298,0.141176470588235,0.219607843137255,0.568627450980392
"230682",182,39,0.141176470588235,0.219607843137255,0.568627450980392
"114935",435,271,0.677029202668729,0.688279569567425,0.703904237909564
"72718",218,355,0.141176470588235,0.219607843137255,0.568627450980392
"115205",205,270,0.141176470588235,0.215686274509804,0.576470588235294
"129612",112,241,0.141176470588235,0.219607843137255,0.568627450980392
"246922",422,7,0.141176470588235,0.219607843137255,0.568627450980392
"229455",455,42,0.141176470588235,0.219607843137255,0.568627450980392
"43534",34,413,0.432252103406829,0.573679049935265,0.305073947252763
"154989",489,191,0.141176470588235,0.219607843137255,0.568627450980392
"110607",107,279,0.141176470588235,0.219607843137255,0.568627450980392
"230689",189,39,0.141176470588235,0.219607843137255,0.568627450980392
"21915",415,457,0.141176470588235,0.219607843137255,0.568627450980392
"3125",125,494,0.141176470588235,0.219607843137255,0.568627450980392
"69586",86,361,0.145469665684397,0.21736647481959,0.56709683587495
"133293",293,234,0.695256367290508,0.770834471353377,0.707318619284279
"2937",437,495,0.141176470588235,0.219607843137255,0.568627450980392
"197483",483,106,0.141176470588235,0.219607843137255,0.568627450980392
"92566",66,315,0.141176470588235,0.219607843137255,0.568627450980392
"159852",352,181,0.141176470588235,0.219607843137255,0.568627450980392
"172656",156,155,0.14886360812869,0.218326289817126,0.588237650468298
"129809",309,241,0.141176470588235,0.219607843137255,0.568627450980392
"240319",319,20,0.141176470588235,0.219607843137255,0.568627450980392
"57674",174,385,0.941176470588235,0.945098039215686,0.890196078431373
"159830",330,181,0.141176470588235,0.219607843137255,0.568627450980392
"64865",365,371,0.888875076907591,0.881186471815415,0.782911300683081
"134809",309,231,0.138034035848792,0.222048057823191,0.562989000140046
"227531",31,45,0.141176470588235,0.219607843137255,0.568627450980392
"30857",357,439,0.141176470588235,0.219607843137255,0.568627450980392
"240412",412,20,0.141176470588235,0.219607843137255,0.568627450980392
"112664",164,275,0.141176470588235,0.219607843137255,0.568627450980392
"239596",96,21,0.141176470588235,0.219607843137255,0.568627450980392
"108508",8,283,0.141176470588235,0.219607843137255,0.568627450980392
"97078",78,306,0.141176470588235,0.219607843137255,0.568627450980392
"152608",108,195,0.658193817092639,0.685561119477046,0.715173870730793
"73453",453,354,0.141176470588235,0.219607843137255,0.568627450980392
"26596",96,447,0.141176470588235,0.219607843137255,0.568627450980392
"190096",96,120,0.141176470588235,0.219607843137255,0.568627450980392
"46889",389,407,0.141176470588235,0.219607843137255,0.568627450980392
"212635",135,75,0.141176470588235,0.219607843137255,0.568627450980392
"105743",243,289,0.259049270560049,0.445647352264974,0.25741778711097
"176217",217,148,0.253014794342392,0.443815892501699,0.270657310128757
"124993",493,251,0.141176470588235,0.219607843137255,0.568627450980392
"177447",447,146,0.141176470588235,0.219607843137255,0.568627450980392
"217622",122,65,0.141176470588235,0.219607843137255,0.568627450980392
"95398",398,310,0.516946916079149,0.5208684847066,0.536554759216403
"89898",398,321,0.511051070102284,0.515363284806548,0.494937459000166
"71578",78,357,0.141176470588235,0.219607843137255,0.568627450980392
"1885",385,497,0.141176470588235,0.219607843137255,0.568627450980392
"4588",88,491,0.141176470588235,0.219607843137255,0.568627450980392
"143697",197,213,0.141176470588235,0.219607843137255,0.568627450980392
"218799",299,63,0.323996131967728,0.478138806123077,0.386284377022271
"110237",237,280,0.33094413846192,0.509999894842685,0.34220808538147
"89224",224,322,0.130302248219476,0.224430783065187,0.585231896123933
"39052",52,422,0.907281827142543,0.142796869887872,0.152170474115062
"55064",64,390,0.141176470588235,0.219607843137255,0.568627450980392
"235846",346,29,0.141176470588235,0.219607843137255,0.568627450980392
"108311",311,284,0.141176470588235,0.219607843137255,0.568627450980392
"234225",225,32,0.141176470588235,0.219607843137255,0.568627450980392
